,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
8041,lemur-finance,lem,Lemur Finance,https://assets.coingecko.com/coins/images/14799/large/GnRdpaQ4_400x400.png?1618526605,1.43e-06,0.0,,,3.68,,,,,,,0.0,1000000000000.0,,4.821e-05,-97.03598,2021-05-11T11:31:49.840Z,1.28e-06,11.54873,2021-09-13T05:35:32.212Z,,2021-09-20T05:32:09.524Z
8042,ivogel,ivg,IVOGEL,https://assets.coingecko.com/coins/images/17691/large/IMG_20210808_035857_984.jpg?1628947200,0.00030482,0.0,,,90930.0,0.00033888,0.00030321,-2.95273e-06,-0.9594,0.0,0.0,0.0,1000000000.0,,0.00240311,-86.32488,2021-08-14T16:58:31.082Z,0.00017267,90.3218,2021-10-06T18:50:56.068Z,,2021-10-10T20:13:43.783Z
8043,pledgecamp,plg,Pledgecamp,https://assets.coingecko.com/coins/images/5120/large/pledgecamop.png?1550204115,0.00202917,0.0,,,732563.0,0.00225425,0.00064185,0.00134214,195.35622,0.0,0.0,0.0,10000000000.0,,2.76,-99.92647,2019-07-27T17:27:22.466Z,1.192e-05,16899.90448,2020-03-12T20:27:18.652Z,"{'times': -0.1883327486040536, 'currency': 'usd', 'percentage': -18.83327486040536}",2021-10-10T20:06:02.761Z
8044,3x-long-privacy-index-token,privbull,3X Long Privacy Index Token,https://assets.coingecko.com/coins/images/12015/large/683JEXMN_400x400__1_.png?1596693428,49.16,0.0,,,322.83,49.86,48.62,-0.64,-1.28514,0.0,0.0,0.0,,,14187.33,-99.65349,2021-04-17T04:42:33.778Z,23.17,112.18078,2021-09-28T23:58:04.689Z,,2021-10-10T12:42:50.359Z
8045,projekt-diamond,diamnd,Projekt Diamond,https://assets.coingecko.com/coins/images/17145/large/icon_diamond.png?1626660525,4.526e-09,0.0,,,5276.32,4.708e-09,4.627e-09,-1.32e-10,-2.83422,0.0,0.0,0.0,100000000000000.0,,8.7639e-08,-94.83621,2021-07-19T16:42:48.976Z,3.288e-09,37.61724,2021-09-29T17:05:42.282Z,,2021-10-10T18:51:24.232Z
8046,aave-mkr,amkr,Aave MKR,https://assets.coingecko.com/coins/images/14248/large/aMKR.ac965178.png?1615528346,2576.79,0.0,,,0.0,2721.16,2533.64,9.13,0.35558,0.0,0.0,0.0,55298.9517112899,,6315.26,-59.21525,2021-05-03T22:02:13.570Z,1795.47,43.4533,2021-03-25T02:01:14.439Z,,2021-10-10T20:07:21.028Z
8047,bribe-token,bribe,Bribe Protocol,https://assets.coingecko.com/coins/images/14967/large/bribe.PNG?1619165925,1.0556e-08,0.0,,,0.0,1.0556e-08,1.0556e-08,0.0,0.0,,,0.0,1070240.0,,3.2,-100.0,2021-04-27T14:46:14.634Z,1.0556e-08,0.0,2021-10-03T10:42:03.590Z,,2021-10-04T10:39:56.197Z
8048,itrust-governance-token,itg,iTrust Governance Token,https://assets.coingecko.com/coins/images/16713/large/anchor.png?1624840761,0.120396,0.0,,,73836.0,0.120942,0.119489,0.00022611,0.18815,0.0,0.0,0.0,38100000.0,,0.366122,-67.12158,2021-08-19T06:07:03.040Z,0.067473,78.40405,2021-09-23T17:01:50.592Z,,2021-10-10T20:10:45.061Z
8049,sokuswap,soku,SokuSwap,https://assets.coingecko.com/coins/images/18378/large/60f0ecd2453db40cfdce313e_Soku_Logo_200x200.png?1631692891,0.01290226,0.0,,2867169.0,40904.0,0.01329175,0.01289305,-0.000177972605,-1.36062,0.0,0.0,0.0,222222222.0,222222222.0,0.0325971,-60.4291,2021-09-16T14:23:13.256Z,0.0124843,3.32146,2021-09-24T10:54:24.508Z,,2021-10-10T20:10:10.910Z
8050,nearpad,pad,NearPad,https://assets.coingecko.com/coins/images/18117/large/coin-on-white.png?1630553114,0.945,0.0,,14174998.0,24586.0,0.952455,0.924168,-0.007454711373,-0.78268,0.0,0.0,0.0,150000000.0,15000000.0,1.82,-48.06633,2021-09-08T11:17:40.475Z,0.425704,121.98538,2021-09-02T18:05:10.029Z,,2021-10-10T19:53:01.441Z
8051,elastic-bitcoin,xbt,Elastic Bitcoin,https://assets.coingecko.com/coins/images/13911/large/xbt-200x200.png?1612835246,0.02298405,0.0,,,10.34,0.02294761,0.02294761,3.644e-05,0.15881,0.0,0.0,0.0,1865325.0,,75007.0,-99.99997,2021-04-03T08:15:19.391Z,0.00248255,825.82415,2021-07-15T17:26:13.976Z,,2021-10-10T06:15:42.078Z
8052,starbound,sbd,Starbound,https://assets.coingecko.com/coins/images/17732/large/Starbound-200x200.png?1629105775,9.278e-05,0.0,,92779.0,675.87,,,,,,,0.0,1000000000.0,1000000000.0,0.00179349,-94.8269,2021-08-16T11:30:01.026Z,7.863e-05,17.99272,2021-09-11T06:28:55.875Z,,2021-09-12T22:27:52.705Z
8053,matic-aave-weth,maweth,Matic Aave Interest Bearing WETH,https://assets.coingecko.com/coins/images/14081/large/maWETH.png?1614164372,3560.6,0.0,,,128.84,3629.4,3548.82,-23.876909021998,-0.66612,0.0,0.0,0.0,317.195,,4617.47,-22.72883,2021-05-11T03:26:57.589Z,1485.03,140.26245,2021-03-03T03:58:23.221Z,,2021-10-10T20:07:02.960Z
8054,wrapped-ducatusx,wducx,Wrapped DucatusX,https://assets.coingecko.com/coins/images/17757/large/29244381_620220974988365_4562945423882321920_n.png?1629182658,0.302545,0.0,,235342003.0,245781.0,0.312393,0.297879,-0.006090092123,-1.97323,0.0,0.0,0.0,19285481.0,777874204.0,0.341394,-11.30272,2021-10-06T09:52:44.297Z,0.233096,29.9064,2021-08-23T10:47:13.263Z,,2021-10-10T20:09:43.426Z
8055,dogefather,dogefather,Dogefather,https://assets.coingecko.com/coins/images/15316/large/dogefathericon.png?1620635523,2.476e-09,0.0,,,842.09,2.767e-09,2.418e-09,-7.9e-11,-3.09984,0.0,0.0,0.0,1000000000000000.0,,1.21862e-07,-97.96782,2021-05-08T16:52:02.378Z,1.92e-09,28.97934,2021-09-14T03:09:08.907Z,,2021-10-10T19:55:39.842Z
8056,3x-long-stellar-token,xlmbull,3X Long Stellar Token,https://assets.coingecko.com/coins/images/13334/large/assets_coingecko_com-ftt.jpg?1607566862,1.68,0.0,,,87527.0,1.87,1.65,-0.13405397792,-7.4071,0.0,0.0,0.0,100.05463796,,7750.82,-99.97802,2021-02-13T03:32:43.070Z,0.517858,229.04024,2021-09-01T07:21:15.508Z,,2021-10-10T20:13:59.569Z
8057,scientix,scix,Scientix,https://assets.coingecko.com/coins/images/18367/large/LBNawZoQ_400x400.jpg?1631666115,5.72,0.0,,,49325.0,6.25,5.41,-0.526204950607,-8.42014,0.0,0.0,0.0,21080.0,,442.47,-98.70655,2021-09-15T17:17:49.509Z,5.41,5.77333,2021-10-10T14:42:52.463Z,,2021-10-10T20:03:45.431Z
8058,bit-trust-system,biut,Bit Trust System,https://assets.coingecko.com/coins/images/9591/large/66640383_494267344660305_5712281640114323456_n.jpg?1569277160,0.0006785,0.0,,,2265.35,0.00084011,0.00059421,-0.000151150383,-18.21861,0.0,0.0,0.0,1500000000.0,,0.03278896,-97.95364,2020-06-17T04:15:15.543Z,0.00035934,86.72614,2021-04-24T09:05:44.704Z,,2021-10-10T20:14:35.270Z
8059,joys,joys,JOYS,https://assets.coingecko.com/coins/images/4086/large/32073014_232668050621755_3742934543854731264_n.png?1548147541,0.00870503,0.0,,,249728.0,0.00876404,0.00856774,0.00010582,1.23062,0.0,0.0,0.0,1000000000000.0,,0.01756278,-50.51644,2020-06-10T20:49:32.244Z,0.0002735,3077.63974,2020-12-30T11:20:10.874Z,,2021-10-10T20:10:07.530Z
8060,nyan-cat,ncat,NCAT Token,https://assets.coingecko.com/coins/images/14556/large/ncat_logo.jpg?1617002485,1.7e-09,0.0,,1700363.0,5458.7,1.804e-09,1.302e-09,1.01e-10,6.32141,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,1.10043e-07,-98.45482,2021-04-21T08:16:29.361Z,1e-12,142250.10217,2021-05-22T05:40:25.816Z,,2021-10-10T19:59:25.631Z
8061,nftmart-token,nmt,NFTMart Token,https://assets.coingecko.com/coins/images/15811/large/NFTMART.png?1624962351,0.053824,0.0,,,33410.0,0.057908,0.053054,-0.003753934585,-6.51973,0.0,0.0,0.0,100000000.0,,0.517161,-89.63765,2021-05-26T08:14:46.968Z,0.0454217,17.9833,2021-10-05T08:43:34.457Z,,2021-10-10T20:14:08.789Z
8062,pixiu-finance,pixiu,Pixiu Finance,https://assets.coingecko.com/coins/images/17297/large/pixiu_picture_.png?1627264684,0.053092,0.0,,,19.01,0.055309,0.053028,-0.001997913614,-3.62667,0.0,0.0,0.0,10000000.0,,2.02,-97.36503,2021-07-26T02:41:42.958Z,0.00099952,5215.74791,2021-08-11T11:36:45.164Z,,2021-10-10T20:06:44.538Z
8063,balls-health,balls,Balls Health,https://assets.coingecko.com/coins/images/15961/large/balls.PNG?1622519010,8.086e-07,0.0,,,64.68,,,,,,,0.0,848896336432.0,,1.254e-05,-93.5525,2021-06-03T10:50:49.314Z,7.45259e-07,8.49919,2021-08-05T13:02:57.533Z,,2021-08-05T18:00:52.021Z
8064,povo-finance,povo,Povo Finance,https://assets.coingecko.com/coins/images/17920/large/NewLogo.0402fecf.png?1629782854,0.0220724,0.0,,220724.0,585.25,0.02248813,0.01748781,-0.000305032615,-1.36313,0.0,0.0,0.0,10000000.0,10000000.0,0.284065,-92.2298,2021-08-25T03:56:39.196Z,0.01703611,29.56243,2021-10-08T03:35:16.592Z,,2021-10-10T20:03:36.589Z
8065,bitrewards-token,bit,BitRewards Token,https://assets.coingecko.com/coins/images/2198/large/bitrewards.png?1547273593,0.00021329,0.0,,,0.639867,,,,,,,0.0,514070955.0,,0.02273778,-99.06196,2018-01-05T00:00:00.000Z,4.46e-06,4684.53095,2020-03-01T11:17:54.100Z,"{'times': -0.9982881613808813, 'currency': 'eth', 'percentage': -99.82881613808813}",2021-10-08T21:31:00.085Z
8066,kogecoin,kogecoin,KogeCoin,https://assets.coingecko.com/coins/images/17546/large/koge.PNG?1628204432,0.449694,0.0,,,818071.0,0.450863,0.286221,0.156902,53.5884,0.0,0.0,0.0,50000000.0,,1.52,-70.37209,2021-09-15T16:27:04.100Z,0.085062,428.7501,2021-08-25T10:30:26.901Z,,2021-10-10T20:13:04.039Z
8067,alpha5,a5t,Alpha5,https://assets.coingecko.com/coins/images/13848/large/a5t.jpg?1614652988,0.059956,0.0,,2035102.0,42794.0,0.061849,0.051125,-0.000103294772,-0.17199,0.0,0.0,0.0,33665703.0,33665703.0,4.6,-98.69871,2021-02-25T09:21:27.634Z,0.051125,17.039,2021-10-10T05:37:27.343Z,,2021-10-10T20:14:41.733Z
8068,jobscoin,jobs,Jobscoin,https://assets.coingecko.com/coins/images/534/large/jobscoin.png?1547034212,5.031e-05,0.0,,,0.100616,5.056e-05,5.031e-05,-2.50252e-07,-0.49498,0.0,0.0,0.0,20000000000.0,,0.00157598,-96.80784,2018-06-10T19:13:32.552Z,3.49e-06,1340.15949,2020-08-07T10:13:11.970Z,,2021-10-09T20:31:16.160Z
8069,dogestribute,dgstb,Dogestribute,https://assets.coingecko.com/coins/images/17929/large/Dogestribute-logo.png?1629813723,0.137317,0.0,,,262.26,0.140202,0.137536,-0.002605383361,-1.86203,0.0,0.0,0.0,1000000.0,,1.33,-89.66577,2021-08-25T02:23:24.389Z,0.102534,33.92289,2021-09-28T08:15:29.836Z,,2021-10-10T19:24:35.730Z
8070,dogewarrior,dwr,DogeWarrior,https://assets.coingecko.com/coins/images/17799/large/Logo_200x200.png?1629283088,1.343e-09,0.0,,,6605.87,1.371e-09,1.275e-09,-2.5e-11,-1.83953,0.0,0.0,0.0,989615756276734.0,,8.731e-09,-84.61765,2021-09-01T16:12:23.716Z,1.275e-09,5.38085,2021-10-10T11:29:12.642Z,,2021-10-10T19:36:28.688Z
8071,community-coin-token,cmc,Community Coin,https://assets.coingecko.com/coins/images/18078/large/logocmc200x200.png?1630392156,1.5541e-08,0.0,,326360631.0,350.94,1.6002e-08,1.5527e-08,-3.8e-10,-2.38451,0.0,0.0,0.0,2.1e+16,2.1e+16,9.8938e-08,-84.29216,2021-08-31T08:20:49.093Z,1.1936e-08,30.19775,2021-09-28T18:20:39.793Z,,2021-10-10T19:51:40.986Z
8072,moonrabbit-2,moonrabbit,MoonRabbit,https://assets.coingecko.com/coins/images/16068/large/moonrabbit.png?1622766847,2e-12,0.0,,,883.35,,,,,,,0.0,3e+17,,2.3e-11,-92.58402,2021-06-16T00:53:05.847Z,1e-12,64.23624,2021-07-03T05:25:37.621Z,,2021-09-20T10:30:17.121Z
8073,eloniumcoin,elnc,EloniumCoin,https://assets.coingecko.com/coins/images/17864/large/fVZiSxD.png?1629686061,2.31738e-07,0.0,,231738.0,385.15,2.36805e-07,2.29056e-07,-3.426e-09,-1.45685,0.0,0.0,0.0,873998839359.0,1000000000000.0,2.87e-06,-91.93357,2021-08-23T04:14:37.174Z,2.27297e-07,1.9537,2021-10-08T14:10:31.984Z,,2021-10-10T15:36:27.841Z
8074,1x-short-tezos-token,xtzhedge,1X Short Tezos Token,https://assets.coingecko.com/coins/images/12047/large/683JEXMN_400x400.png?1596702162,48.86,0.0,,,13.42,50.04,48.38,-1.182337100867,-2.36286,0.0,0.0,0.0,,,1317.18,-96.29086,2020-11-06T00:32:57.307Z,41.66,17.28374,2021-10-04T00:41:15.063Z,,2021-10-10T12:26:29.566Z
8075,dragonmusk,dmusk,Dragonmusk,https://assets.coingecko.com/coins/images/15951/large/ZByjI3Nm.jpg?1622785429,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+17,,2.54e-10,-100.0,2021-07-10T06:30:55.597Z,0.0,0.0,2021-09-25T20:18:52.749Z,,2021-10-10T19:49:19.562Z
8076,safememe,sme,SafeMeme,https://assets.coingecko.com/coins/images/15529/large/safememe.png?1621134539,1.065e-09,0.0,,,0.0,1.065e-09,1.065e-09,0.0,0.0,0.0,0.0,0.0,1000000000000.0,,2.074e-05,-99.99486,2021-05-16T06:32:48.888Z,1.065e-09,0.0,2021-09-26T23:47:43.782Z,,2021-10-10T18:59:07.243Z
8077,triall,trl,Triall,https://assets.coingecko.com/coins/images/18679/large/-B7ftfN8_400x400.png?1632964301,0.573777,0.0,,,3682.53,0.611299,0.573565,-0.035180138884,-5.77712,0.0,0.0,0.0,172173520.0,,0.674793,-14.96996,2021-10-07T09:14:44.256Z,0.34851,64.63682,2021-10-01T05:24:04.951Z,,2021-10-10T13:10:38.521Z
8078,froge-finance,froge,Froge Finance,https://assets.coingecko.com/coins/images/14775/large/-p8cz7Bk_400x400.png?1618371907,2.16e-06,0.0,,,19852.52,2.98e-06,1.79e-06,-7.58574e-07,-26.02609,0.0,0.0,0.0,1000000000000.0,,9.357e-05,-97.85213,2021-05-14T16:23:17.046Z,1.34e-06,49.54541,2021-09-21T04:32:08.983Z,,2021-10-10T20:09:22.972Z
8079,cryptoindex-io,cix100,Cryptoindex.com 100,https://assets.coingecko.com/coins/images/6106/large/cix.png?1563780642,0.144739,0.0,,,275282.0,0.158172,0.143281,-0.001989164546,-1.35568,0.0,0.0,0.0,300000000.0,,7.29,-98.01745,2020-12-09T16:53:17.644Z,0.130222,10.95699,2021-10-08T08:03:12.068Z,"{'times': -0.9973923164035157, 'currency': 'btc', 'percentage': -99.73923164035158}",2021-10-10T20:09:08.510Z
8080,dhd-coin,dhd,DHD Coin,https://assets.coingecko.com/coins/images/14617/large/2_%283%29.png?1617256439,0.01535078,0.0,,,6.98,,,,,,,0.0,210000000000.0,,2.25,-99.31893,2021-04-01T09:37:45.413Z,0.00739708,107.52496,2021-09-21T17:04:51.390Z,,2021-09-23T00:00:14.913Z
8081,aave-knc,aknc,Aave KNC,https://assets.coingecko.com/coins/images/14250/large/aKNC.42bcd2e3.png?1615528613,1.79,0.0,,,0.0,1.82,1.74,0.053369,3.06751,0.0,0.0,0.0,934743.898467458,,4.03,-55.53712,2021-05-07T15:08:28.213Z,1.12,60.55824,2021-06-22T14:00:17.472Z,,2021-10-10T20:07:21.248Z
8082,ilayer,ilayer,iLayer,https://assets.coingecko.com/coins/images/17914/large/ilayer_200_200.png?1629778900,9.32e-10,0.0,,931597.0,8690.51,9.84e-10,9.27e-10,-4.2e-11,-4.32241,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,3.026e-09,-69.21416,2021-09-19T11:18:09.588Z,5.31e-10,75.44769,2021-09-07T15:17:20.530Z,,2021-10-10T19:58:12.482Z
8083,futurov-governance-token,ftv,Futurov Governance Token,https://assets.coingecko.com/coins/images/16092/large/Untitled_design_%2814%29.png?1623159990,2.44e-06,0.0,,,187.29,,,,,,,0.0,8000000000.0,,0.00372532,-99.93452,2021-06-04T13:53:01.576Z,3.0686e-08,7848.907,2021-09-18T05:23:43.249Z,,2021-09-20T05:32:00.639Z
8084,bankroll-vault,vlt,Bankroll Vault,https://assets.coingecko.com/coins/images/11638/large/vlt-200.png?1592272725,0.36307,0.0,,,555.46,0.368698,0.368698,-0.005627428182,-1.5263,0.0,0.0,0.0,1800000.0,,0.997291,-63.59434,2020-06-27T16:39:51.017Z,0.077815,366.5844,2020-11-06T11:20:05.399Z,,2021-10-10T19:25:55.069Z
8085,aston,atx,Aston,https://assets.coingecko.com/coins/images/4300/large/aston.png?1547039664,0.02042597,0.0,,,0.998714,0.02042597,0.02042597,0.0,0.0,0.0,0.0,0.0,1000000000.0,,0.165683,-87.67165,2018-05-25T04:05:52.689Z,5.841e-05,34868.57466,2020-04-08T09:43:01.906Z,,2021-10-10T08:56:17.921Z
8086,cryptonite,CRT,Cryptonite,https://assets.coingecko.com/coins/images/18685/large/4oABqEV.png?1632978434,4.78e-10,0.0,,,8002.37,4.89e-10,4.68e-10,-1e-12,-0.11572,0.0,0.0,0.0,1000000000000000.0,,7.5e-10,-36.26693,2021-09-30T06:02:26.639Z,3.3e-10,44.8479,2021-10-04T21:48:22.892Z,,2021-10-10T19:58:26.809Z
8087,ibg-token,ibg,iBG Token,https://assets.coingecko.com/coins/images/18026/large/IBG.png?1630291248,0.404248,0.0,,,3828.67,0.408414,0.401705,0.00065682,0.16274,0.0,0.0,0.0,535053.0,,1.63,-75.18569,2021-08-30T23:32:09.551Z,0.211278,91.33493,2021-10-01T07:15:46.457Z,,2021-10-10T19:53:41.557Z
8088,future-star,fstar,Future Star,https://assets.coingecko.com/coins/images/17974/large/logo_-_2021-08-26T155653.745.png?1629964648,1.1621e-08,0.0,,1162105.0,1659.89,1.2156e-08,1.1698e-08,-5.03e-10,-4.15152,0.0,0.0,0.0,100000000000000.0,100000000000000.0,6.337e-08,-81.66158,2021-08-26T09:54:28.112Z,1.0449e-08,11.21444,2021-09-28T18:32:19.211Z,,2021-10-10T19:57:16.058Z
8089,webdollar,webd,webdollar,https://assets.coingecko.com/coins/images/8024/large/logo-coin.png?1553480967,0.00047378,0.0,,,4525.21,0.00065206,0.00037901,2.851e-05,6.40172,0.0,0.0,0.0,42000000000.0,,0.00280831,-82.90627,2021-05-10T16:09:04.186Z,1.61e-06,29732.33744,2020-03-20T08:39:57.670Z,,2021-10-10T20:14:37.540Z
8090,energoncoin,tfg1,Energoncoin,missing_large.png,0.092681,0.0,,,29.47,0.106081,0.01543729,0.02837814,44.13225,0.0,0.0,0.0,10000000.0,,6.8,-98.75273,2019-06-26T19:47:07.597Z,0.00041245,20460.81281,2021-01-09T14:09:54.775Z,,2021-10-10T20:06:40.141Z
8091,txa,txa,TXA,https://assets.coingecko.com/coins/images/17746/large/TXA_black_sm.png?1629166504,2.74,0.0,,,20022.0,2.78,2.73,-0.00880057944,-0.32013,0.0,0.0,0.0,50000000.0,,5.85,-53.15612,2021-08-17T10:07:47.176Z,2.66,2.90323,2021-09-27T23:57:04.092Z,,2021-10-10T20:09:08.549Z
8092,wrapped-okt,wokt,Wrapped OKT,https://assets.coingecko.com/coins/images/17575/large/GXeOIOMq_400x400.jpg?1628550787,56.66,0.0,,,1931113.0,59.68,56.19,-3.022434281158,-5.0644,0.0,0.0,0.0,637223.0,,75.7,-25.40997,2021-09-23T07:17:33.641Z,39.48,43.02171,2021-09-26T07:54:55.076Z,,2021-10-10T20:10:20.367Z
8093,roul-token,roul,Roul Token,https://assets.coingecko.com/coins/images/15123/large/607f140290cbb110f9214539_Logo-whell-transparent-crop-256.png?1619757817,0.00073892,0.0,,,3.99,,,,,,,0.0,76982563.361355,,0.050608,-98.53992,2021-04-30T06:32:15.889Z,0.00048646,51.89858,2021-05-23T14:01:09.291Z,,2021-06-16T01:08:25.161Z
8094,degens,degens,Degens,https://assets.coingecko.com/coins/images/14526/large/degens_logo.png?1616740013,1.1,0.0,,1312654.0,826.76,,,,,,,0.0,1192720.0,1192720.0,4.83,-77.2202,2021-03-27T06:09:53.223Z,0.991937,10.95012,2021-09-26T15:47:24.121Z,,2021-09-28T19:54:44.036Z
8095,sensible-finance,sensi,Sensible Finance,https://assets.coingecko.com/coins/images/15179/large/sensible.PNG?1620027004,1.3461e-08,0.0,,,8427.31,1.405e-08,1.2905e-08,5.56e-10,4.31126,0.0,0.0,0.0,246256841248273.0,,2.43853e-07,-94.47973,2021-05-15T01:49:38.312Z,6.552e-09,105.45649,2021-05-06T06:58:16.521Z,,2021-10-10T19:17:03.756Z
8096,pylon-eco-token,petn,Pylon Eco Token,https://assets.coingecko.com/coins/images/17615/large/Capture.PNG?1632121571,0.683977,0.0,,67713731.0,399584.0,0.730199,0.683273,-0.028958809455,-4.06191,0.0,0.0,0.0,98217484.0,99000000.0,5.0,-86.34099,2021-09-03T15:20:58.691Z,0.528539,29.27571,2021-09-02T05:19:47.436Z,,2021-10-10T20:06:58.705Z
8097,silver-token,silver,Silver Token,https://assets.coingecko.com/coins/images/18104/large/LYq7H0g.png?1630484406,0.08548,0.0,,,3.54,0.085726,0.085136,0.00034392,0.40397,0.0,0.0,0.0,77777.0,,61.0,-99.85986,2021-09-10T16:39:58.786Z,0.084237,1.47572,2021-10-06T13:14:21.306Z,,2021-10-10T19:01:23.515Z
8098,silvertoken,slvt,SilverToken,https://assets.coingecko.com/coins/images/5353/large/Sv5gwH_A_400x400.jpg?1633643271,22.69,0.0,,,1742.47,23.49,22.55,0.143484,0.63642,0.0,0.0,0.0,1000249.0,,24.83,-8.6603,2021-10-08T10:55:15.188Z,22.44,1.08858,2021-10-08T02:05:35.600Z,,2021-10-10T20:06:34.850Z
8099,favecoin,fave,Favecoin,https://assets.coingecko.com/coins/images/17749/large/200x200-favecoin.png?1629173567,8.283e-05,0.0,,82825.0,438.83,8.528e-05,8.263e-05,-2.456316e-06,-2.88025,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00071468,-88.41086,2021-08-17T04:54:41.806Z,8.263e-05,0.24159,2021-10-10T17:55:12.172Z,,2021-10-10T18:42:41.419Z
8100,morpher,mph,Morpher,https://assets.coingecko.com/coins/images/12619/large/morpher_200_200.png?1601524084,0.02896954,0.0,,,1651.98,0.03008512,0.02889621,-0.000496964862,-1.68654,0.0,0.0,0.0,1534686183.77676,,3.45,-99.15968,2021-03-19T16:03:52.607Z,0.01446863,100.22312,2020-10-30T09:36:31.012Z,,2021-10-10T16:56:05.164Z
8101,stakedxym,stxym,stakedXYM,https://assets.coingecko.com/coins/images/14787/large/stXYM.png?1618436747,7.2687e-08,0.0,,,0.0,,,,,,,0.0,7872005.0,,0.595521,-99.99999,2021-05-02T22:07:52.920Z,7.2687e-08,0.0,2021-05-17T00:42:26.241Z,,2021-08-27T05:37:28.017Z
8102,auntie-whale,auntie,Auntie Whale,https://assets.coingecko.com/coins/images/17169/large/logo_font.png?1626686058,2.65174e-07,0.0,,,291.97,2.69941e-07,2.65032e-07,-4.767e-09,-1.76607,0.0,0.0,0.0,1000000000000.0,,5.15325e-07,-48.54241,2021-07-20T12:55:56.453Z,2.40657e-07,10.18774,2021-09-28T19:54:25.513Z,,2021-10-10T18:33:10.498Z
8103,megabonk,mbonk,megaBonk,https://assets.coingecko.com/coins/images/14996/large/Bonk_v2_gecko.png?1619391636,0.03600736,0.0,,,36.12,0.062205,0.03322966,-0.025264539175,-41.23349,0.0,0.0,0.0,4000000.0,,0.577719,-93.76732,2021-04-25T23:29:23.746Z,0.01984257,81.46522,2021-06-14T09:11:58.827Z,,2021-10-10T20:01:56.011Z
8104,storx,srx,StorX,https://assets.coingecko.com/coins/images/16922/large/storx-logo.png?1625632132,2.15,0.0,,,700438.0,2.27,1.33,0.767654,55.58725,0.0,0.0,0.0,500000000.0,,4.69,-54.01315,2021-09-19T23:12:26.488Z,0.220663,877.30834,2021-07-13T07:01:44.836Z,,2021-10-10T20:11:26.594Z
8105,dechart,dch,DeChart,https://assets.coingecko.com/coins/images/15543/large/91Md4Vq.jpg?1621168919,0.00290457,0.0,,,31.63,0.0029544,0.00290612,-4.9836459e-05,-1.68685,0.0,0.0,0.0,125000000.0,,0.082042,-96.45966,2021-05-16T14:02:18.105Z,0.00267571,8.55312,2021-09-26T09:05:53.782Z,,2021-10-10T19:16:26.200Z
8106,jobchain,job,Jobchain,https://assets.coingecko.com/coins/images/9352/large/Logo_%283%29.png?1566510871,0.00062195,0.0,,,160999.0,0.0006727,0.0006093,-4.638647e-05,-6.94061,0.0,0.0,0.0,100000000000.0,,0.371939,-99.83329,2020-08-01T19:00:07.175Z,1.32336e-07,468459.91974,2020-02-08T16:20:00.178Z,,2021-10-10T20:13:49.943Z
8107,blockchain-based-distributed-super-computing-platform,mbcc,Blockchain-Based Distributed Super Computing Platform,https://assets.coingecko.com/coins/images/17328/large/mbcc.jpeg?1627314219,0.01010206,0.0,,,6001.25,0.01321782,0.00799966,0.00190582,23.25241,0.0,0.0,0.0,,,0.03694211,-72.65434,2021-08-12T15:55:45.780Z,0.00420988,139.96083,2021-10-03T01:59:10.866Z,,2021-10-10T20:01:53.364Z
8108,cashpay,cpz,CashPay,https://assets.coingecko.com/coins/images/14230/large/Icon-3x.png?1615169890,0.079126,0.0,,,6.59,,,,,,,0.0,40000000.0,,37.38,-99.78829,2021-03-08T07:44:37.595Z,0.058232,35.88047,2021-04-22T20:59:39.509Z,,2021-10-09T07:46:44.772Z
8109,dragonvein,dvc,DragonVein,https://assets.coingecko.com/coins/images/8263/large/LrDC1OmYiqq05_-E3PFLO6oJou6HOvVMFpjEqbYdcvaIPgQp7mF52lpj_rCmQW1FhAoBg5E2Z9o16L3Z7n8SQrMIp1YZNEGHRzc3P0P3jOZnyKvHNuTXQx9q13_kxXG1oMzaN3HfWdUnTMAfKRwghCa7BX67W9pSV-AJkcQ4-5Qy_qlAN28UCUgVnM0k6ZXlNWZo7Vi00CD7657qw.jpg?1557125797,0.0048927,0.0,,,133417.0,0.00548976,0.00487848,-0.000245957015,-4.78641,0.0,0.0,0.0,10000000000.0,,2.1,-99.76426,2021-04-05T07:50:17.340Z,0.00162616,204.82551,2021-06-24T19:11:35.954Z,,2021-10-10T20:14:26.571Z
8110,oxbull-solana,oxs,Oxbull Solana,https://assets.coingecko.com/coins/images/17304/large/9xPPXxJC_400x400.jpg?1627269668,0.578105,0.0,,,54964.0,0.606431,0.572048,-0.015266559826,-2.57285,0.0,0.0,0.0,50000000.0,,0.822757,-29.99672,2021-09-05T01:18:16.333Z,0.16886,241.08566,2021-08-13T14:06:25.327Z,,2021-10-10T20:08:34.391Z
